facility_key,owner_key,phone,program_category,inspection_type,action_code,result_code,facility_name,site_address,city,state,zip,owner_name,nature_of_business,street_number,street_name,street_type,post_directional,program_category_description,inspection_date,inspection_desc,serial_num,action_desc,result_desc,violation_code,violation_desc,inspection_memo,not_masked,sampid,sampsize
99017,68522,5052931484.0,406,,35,3,taco bell 3428,12930 central av se,albuquerque,nm,87123,alvarado concept llc,,12930,central,av,se,food service establishment,2021-01-28 00:00:00,covid response,daaierl9n,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
128200,113379,5053177247.0,406,,11,3,guava tree,6110 alameda blvd ne ste 7,albuquerque,nm,87113,diego l barbosa,,6110,alameda,blvd,ne,food service establishment,2021-03-03 00:00:00,covid response,da9segrkj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
125615,111886,5053222776.0,402,,11,3,caterpillar clubhouse day care llc,4221 silver av se,albuquerque,nm,87108,caterpillar clubhouse day care llc,,4221,silver,av,se,childcare,2021-03-01 00:00:00,covid response,daebgbiuc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
126942,112601,5058987001.0,406,,11,3,paradise hills golf course,10035 country club ln nw,albuquerque,nm,87114,24 llc dba paradise hills golf course,,10035,country club,ln,nw,food service establishment,2021-01-25 00:00:00,covid response,dalgq5gbc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
70287,21242,2063188705.0,406,,35,3,starbucks coffee 10119,800 broadway ne ,albuquerque,nm,87102,starbucks corp,retail cafe,800,broadway,,ne,food service establishment,2021-03-04 00:00:00,covid response,da0hhd355,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
127204,112745,6194906353.0,406,,11,3,last call mexican eatery,6261 riverside plaza ln nw ste a1,albuquerque,nm,87120,last call #3 llc,,6261,riverside plaza,ln,nw,food service establishment,2021-02-24 00:00:00,covid response,daseniveu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
124903,111409,5052922516.0,607,,35,3,kicks 66,1200 wyoming blvd nw,albuquerque,nm,87112,shwan llc,,1200,wyoming,blvd,nw,retail - self service & prepackage foods,2020-12-10 00:00:00,covid response,dap0uhfqx,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
117873,105326,,607,,11,3,speedway 9244,2932 juan tabo blvd ne,albuquerque,nm,87112,western refining retail llc,,2932,juan tabo,blvd,ne,retail - self service & prepackage foods,2020-11-16 00:00:00,covid response,dag1pvym9,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
97859,88302,,406,,11,3,pericos taco and burritos,10401 golf course av ste 101,albuquerque,nm,87114,red and green inc,,10401,golf course,av,,food service establishment,2020-11-09 00:00:00,covid response,daronvr3y,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
127349,112856,5057927786.0,406,,11,3,spring rollin,6421 riverside plaza ln nw ste b,albuquerque,nm,87120,pbpt capital group,,6421,riverside plaza,ln,nw,food service establishment,2021-02-24 00:00:00,covid response,dap07hdk6,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
16077,14614,5058439500.0,406,,11,3,rio grande inn,1015 rio grande blvd nw ,albuquerque,nm,87104,rio grande inn ltd. company,bar/pools,1015,rio grande,blvd,nw,food service establishment,2021-02-04 00:00:00,covid response,dawzulu1o,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
127626,113005,5053020102.0,406,,11,3,two boys donuts,6400 holly av ne ste h,albuquerque,nm,87113,wymason enterprises llc,,6400,holly,av,ne,food service establishment,2020-11-24 00:00:00,covid response,dadivwkb0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
116690,104279,5058815111.0,406,,35,3,burrito express,3500 menaul blvd ne # 1,albuquerque,nm,87107,be holding llc,,3500,menaul,blvd,ne,food service establishment,2020-12-10 00:00:00,covid response,da0rljk6u,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
128333,113503,5057051601.0,406,,11,3,tiny grocer abq,422 san felipe st nw ste a,albuquerque,nm,87104,old town herbal llc,,422,san felipe,st,nw,food service establishment,2020-11-10 00:00:00,covid response,daarpqbqc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
45193,7629,5059226422.0,406,,11,3,olive garden 1602,10500 coors bypass blvd nw ,albuquerque,nm,87114,gmri inc,restaurant,10500,coors bypass,blvd,nw,food service establishment,2021-01-12 00:00:00,covid response,da53henif,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
110329,98872,5059072250.0,402,,11,3,little lobitos,5015 4th st nw,albuquerque,nm,87107,karime reyes gonzales,,5015,4th,st,nw,childcare,2020-11-24 00:00:00,covid response,dahjbsyxz,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
95778,86462,4804300677.0,406,,11,3,filibertos mexican food,4011 central av nw,albuquerque,nm,87105,erika tenorio llc,,4011,central,av,nw,food service establishment,2021-01-14 00:00:00,covid response,dacwxzija,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
72211,18064,9086880888.0,606,,11,3,bed bath & beyond,3601 old airport rd nw ste a,albuquerque,nm,87114,bed bath & beyond inc,retail sales,3601,old airport,rd,nw,retail - prepackage only,2021-03-01 00:00:00,covid response,daiwr0pai,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
117004,104551,5053410138.0,406,,11,3,carls jr #7603,6700 central av sw,albuquerque,nm,87121,wiles restaurants inc,,6700,central,av,sw,food service establishment,2021-01-15 00:00:00,covid response,daldobnlt,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
108684,97496,5052660550.0,405,,11,3,golden pride,1824 lomas blvd ne,albuquerque,nm,87106,endura associates inc,,1824,lomas,blvd,ne,food processor,2021-01-11 00:00:00,covid response,dauakapfb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
90924,610,5053454900.0,406,,35,3,dions pizza,6308 4th st nw ,albuquerque,nm,87107,peter defries corp,restaurant,6308,4th,st,nw,food service establishment,2020-11-09 00:00:00,covid response,da2eqento,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
127271,112792,5058986868.0,406,,11,3,hong kong buffet,10100 coors blvd nw,albuquerque,nm,87114,g & fk new mexico llc,,10100,coors,blvd,nw,food service establishment,2020-10-31 00:00:00,covid response,darezq2k0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
128006,113220,5053455746.0,406,,11,3,wendys,3601 4th st nw,albuquerque,nm,87107,wen new mexico llc,,3601,4th,st,nw,food service establishment,2021-03-02 00:00:00,covid response,da0kev2ms,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
114930,102810,5058815304.0,406,,35,3,starbucks 5362,2451 san mateo blvd ne ste a1,albuquerque,nm,87110,starbucks coffee company,,2451,san mateo,blvd,ne,food service establishment,2020-11-23 00:00:00,covid response,daz1361zu,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
127186,112731,5052560450.0,406,,11,3,mcdonalds,5001 gibson blvd se,albuquerque,nm,87108,(mcdonalds) pand enterprises inc,,5001,gibson,blvd,se,food service establishment,2021-02-04 00:00:00,covid response,da7ry7xpf,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
104506,93922,5052982447.0,601,,35,3,sprouts farmers market,11201 montgomery blvd ne,albuquerque,nm,87111,sunflower farmers markets llc,,11201,montgomery,blvd,ne,retail -grocery,2020-12-22 00:00:00,covid response,da8rkucpa,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
128123,113318,5055395445.0,406,,35,3,ihatov,3400 central av se,albuquerque,nm,87106,ihatov llc,,3400,central,av,se,food service establishment,2020-12-08 00:00:00,covid response,daswtv4cz,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
18988,17383,5058907113.0,406,,11,3,rudys country store & bbq,10136 coors blvd nw ,albuquerque,nm,87114,casa roja ii inc,restaurant,10136,coors,blvd,nw,food service establishment,2021-03-19 00:00:00,covid response,dapcjlodm,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
127271,112792,5058986868.0,406,,11,3,hong kong buffet,10100 coors blvd nw,albuquerque,nm,87114,g & fk new mexico llc,,10100,coors,blvd,nw,food service establishment,2020-10-31 00:00:00,covid response,darezq2k0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
128145,113332,5103169909.0,1002,,11,3,catalyst coffee co,6320 zuni rd se,albuquerque,nm,87108,michael breden,,6320,zuni,rd,se,mobile food unit,2020-12-11 00:00:00,covid response,daipqsqlo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
14156,12776,5058847484.0,406,,11,3,comida buena,2200 sunport blvd se ,albuquerque,nm,87106,fresquez concessions inc,cantina/bar,2200,sunport,blvd,se,food service establishment,2020-11-17 00:00:00,covid response,daeztqcfv,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
39922,37571,5058844530.0,406,,35,3,bode aero service inc.,7401 paseo del volcan nw ,albuquerque,nm,87120,bode aero service inc.,,7401,paseo del volcan,,nw,food service establishment,2021-02-04 00:00:00,covid response,dacjbigvc,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
127364,112865,5055077029.0,406,,11,3,wei chuan dba moon tea,8001 wyoming blvd ne,albuquerque,nm,87113,aibing mai,,8001,wyoming,blvd,ne,food service establishment,2021-01-29 00:00:00,covid response,dalj0bzkg,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
120123,107235,5052002290.0,406,,35,3,thai heritage & vegan,3804 central av se,albuquerque,nm,87108,wealth llc,,3804,central,av,se,food service establishment,2021-02-03 00:00:00,covid response,dadwbftvy,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
4921,4115,5058220422.0,406,,35,3,tanoan country club,10801 academy rd ne ,albuquerque,nm,87111,american golf corp.,bars/rests/pools,10801,academy,rd,ne,food service establishment,2021-02-24 00:00:00,covid response,daiohjjtw,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
127370,112868,5058943223.0,606,,35,3,lowes home center,3500 nm 528 nw,albuquerque,nm,87114,lowes home center inc,,3500,nm 528,,nw,retail - prepackage only,2020-11-06 00:00:00,covid response,dax3ym0xh,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,50
125220,111683,5052733324.0,404,,11,3,coronado villa retirement community,6900 san vicente av ne,albuquerque,nm,87109,coronado villa retirement community,,6900,san vicente,av,ne,institutional kitchen,2021-01-22 00:00:00,covid response,daipabe4z,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
1558,36280,5058565274.0,601,,11,3,wal mart 824,8000 academy rd ne ,albuquerque,nm,87111,wal mart stores east  lp,restaurant,8000,academy,rd,ne,retail -grocery,2020-11-10 00:00:00,covid response,daoolr5qp,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,50
118185,93321,5055456040.0,406,,35,3,bjs restaurant and brewhouse,10000 coors blvd ste li10,albuquerque,nm,87114,bjs restaurant operating co inc,,10000,coors,blvd,,food service establishment,2020-12-07 00:00:00,covid response,da6yzvspp,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,51,50
111654,80274,2142101755.0,607,,35,3,circle k store #2706334,7524 menaul blvd ne,albuquerque,nm,87110,circle k stores inc,,7524,menaul,blvd,ne,retail - self service & prepackage foods,2020-12-18 00:00:00,covid response,dap2kbw07,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,51,50
102897,92589,5052551955.0,406,,11,3,tia betty blues,1248 san mateo blvd se,albuquerque,nm,87102,edith st holding company the,,1248,san mateo,blvd,se,food service establishment,2020-12-09 00:00:00,covid response,dakvqiaxa,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,51,50
